"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"sweden",1965,75,0.5,0.0513012561623379,0.0500182564683985,0.949981743531601,32268,645137,629003,5870924.95154997,9.10027630030516
"sweden",1965,76,0.5,0.0570823146957181,0.0554983281786287,0.944501671821371,34013,612869,595862.5,5241921.95154997,8.55308712228873
"sweden",1965,77,0.5,0.0628633732290982,0.0609476847036119,0.939052315296388,35280,578856,561216,4646059.45154997,8.02627847262527
"sweden",1965,78,0.5,0.0722781109475964,0.0697571533142775,0.930242846685723,37919,543576,524616.5,4084843.45154997,7.51476049632429
"sweden",1965,79,0.5,0.0816928486660946,0.0784869378961855,0.921513062103815,39687,505657,485813.5,3560226.95154997,7.04079435575889
"sweden",1965,80,0.5,0.0911075863845928,0.0871381147271458,0.912861885272854,40604,465970,445668,3074413.45154997,6.59787851481849
"sweden",1965,81,0.5,0.100522324103091,0.0957117407890567,0.904288259210943,40712,425366,405010,2628745.45154997,6.17996137808375
"sweden",1965,82,0.5,0.109937061821589,0.104208854198406,0.895791145801594,40085,384654,364611.5,2223735.45154997,5.78113174840239
"sweden",1965,83,0.5,0.124495797466767,0.117200323592275,0.882799676407725,40383,344569,324377.5,1859123.95154997,5.3955055491062
"sweden",1965,84,0.5,0.139054533111944,0.130014949090283,0.869985050909717,39549,304186,284411.5,1534746.45154997,5.04542106326384
"sweden",1965,85,0.5,0.153613268757122,0.142656317162992,0.857343682837008,37752,264637,245761,1250334.95154997,4.72471707111996
"sweden",1965,86,0.5,0.168172004402299,0.155127917951933,0.844872082048067,35196,226885,209287,1004573.95154997,4.42767900720618
"sweden",1965,87,0.5,0.182730740047477,0.167433148482164,0.832566851517836,32095,191689,175641.5,795286.951549974,4.14883979544978
"sweden",1965,88,0.5,0.201454345583472,0.183019326280944,0.816980673719055,29209,159594,144989.5,619645.451549974,3.8826362617014
"sweden",1965,89,0.5,0.220177951119468,0.198342615742534,0.801657384257465,25861,130385,117454.5,474655.951549974,3.64041838823464
"sweden",1965,90,0.5,0.238901556655464,0.213409612356822,0.786590387643178,22306,104524,93371,357201.451549974,3.41741084870435
"sweden",1965,91,0.5,0.25762516219146,0.228226692815015,0.771773307184985,18765,82218,72835.5,263830.451549974,3.20891351711272
"sweden",1965,92,0.5,0.276348767727455,0.242800024008045,0.757199975991955,15406,63453,55750,190994.951549974,3.01002240319565
"sweden",1965,93,0.5,0.302558317566329,0.262801871516649,0.737198128483351,12627,48047,41733.5,135244.951549974,2.81484695298299
"sweden",1965,94,0.5,0.328767867405203,0.282353490020908,0.717646509979092,10001,35420,30419.5,93511.4515499737,2.6400748602477
"sweden",1965,95,0.5,0.354977417244077,0.30146991189367,0.69853008810633,7663,25419,21587.5,63091.9515499737,2.48207842755316
"sweden",1965,96,0.5,0.38118696708295,0.320165507666893,0.679834492333107,5685,17756,14913.5,41504.4515499737,2.3374888234948
"sweden",1965,97,0.5,0.407396516921824,0.338454022059261,0.661545977940739,4085,12071,10028.5,26590.9515499737,2.20287892883553
"sweden",1965,98,0.5,0.433606066760698,0.356348607675735,0.643651392324265,2846,7986,6563,16562.4515499737,2.07393583145175
"sweden",1965,99,0.5,0.459815616599572,0.37386185655266,0.62613814344734,1922,5140,4179,9999.45154997367,1.94541858948904
"sweden",1965,100,1.80871707581531,0.552878066653532,1,0,3218,3218,5820.45154997367,5820.45154997367,1.80871707581531
"sweden",1966,0,0.5,0.0111440154289242,0.0110822649630564,0.988917735036944,11082,1e+06,994459,76093796.1575397,76.0937961575397
"sweden",1966,1,0.5,0.000577237835659694,0.000577071281970781,0.999422928718029,571,988918,988632.5,75099337.1575397,75.9409143705947
"sweden",1966,2,0.5,0.000535381724115506,0.000535238445674577,0.999464761554325,529,988347,988082.5,74110704.6575397,74.9844990246742
"sweden",1966,3,0.5,0.000493525612571319,0.000493403858850476,0.99950659614115,487,987818,987574.5,73122622.1575397,74.0243872429331
"sweden",1966,4,0.5,0.00045166950102713,0.000451567521388597,0.999548432478611,446,987331,987108,72135047.6575397,73.0606530713
"sweden",1966,5,0.5,0.000409813389482942,0.000409729433179051,0.999590270566821,405,986885,986682.5,71147939.6575397,72.0934451912226
"sweden",1966,6,0.5,0.000367957277938754,0.000367889594111939,0.999632110405888,362,986480,986299,70161257.1575397,71.1228379263033
"sweden",1966,7,0.5,0.000326101166394566,0.000326048004077351,0.999673951995923,322,986118,985957,69174958.1575397,70.1487632895249
"sweden",1966,8,0.5,0.000306888199807259,0.000306841116848271,0.999693158883152,302,985796,985645,68189001.1575397,69.1715133329205
"sweden",1966,9,0.5,0.000287675233219952,0.00028763386065098,0.999712366139349,284,985494,985352,67203356.1575397,68.1925573951132
"sweden",1966,10,0.5,0.000268462266632645,0.000268426235474845,0.999731573764525,264,985210,985078,66218004.1575397,67.2120706829404
"sweden",1966,11,0.5,0.000249249300045338,0.000249218241309236,0.999750781758691,246,984946,984823,65232926.1575397,66.2299518527307
"sweden",1966,12,0.5,0.000230036333458031,0.000230009878143517,0.999769990121857,226,984700,984587,64248103.1575397,65.2463726592259
"sweden",1966,13,0.5,0.000263048002713986,0.000263013410137874,0.999736986589862,259,984474,984344.5,63263516.1575397,64.2612361093739
"sweden",1966,14,0.5,0.00029605967196994,0.000296015852791803,0.999703984147208,292,984215,984069,62279171.6575397,63.2780151263085
"sweden",1966,15,0.5,0.000329071341225895,0.000329017206159237,0.999670982793841,323,983923,983761.5,61295102.6575397,62.2966458325903
"sweden",1966,16,0.5,0.00036208301048185,0.000362017470294104,0.999637982529706,356,983600,983422,60311341.1575397,61.3169389564251
"sweden",1966,17,0.5,0.000395094679737805,0.000395016645250332,0.99960498335475,389,983244,983049.5,59327919.1575397,60.3389587503608
"sweden",1966,18,0.5,0.000411599224974411,0.000411514535442484,0.999588485464557,404,982855,982653,58344869.6575397,59.3626421573271
"sweden",1966,19,0.5,0.000428103770211017,0.000428012153402733,0.999571987846597,421,982451,982240.5,57362216.6575397,58.3868474433226
"sweden",1966,20,0.5,0.000444608315447623,0.000444509499137817,0.999555490500862,436,982030,981812,56379976.1575397,57.411663755221
"sweden",1966,21,0.5,0.000461112860684229,0.000461006572654473,0.999538993427346,453,981594,981367.5,55398164.1575397,56.4369425215922
"sweden",1966,22,0.5,0.000477617405920835,0.00047750337395944,0.999522496626041,468,981141,980907,54416796.6575397,55.4627690184588
"sweden",1966,23,0.5,0.000491141511626319,0.000491020931245113,0.999508979068755,482,980673,980432,53435889.6575397,54.488998532171
"sweden",1966,24,0.5,0.000504665617331803,0.00050453830576403,0.999495461694236,494,980191,979944,52455457.6575397,53.5155471306508
"sweden",1966,25,0.5,0.000518189723037287,0.000518055497519898,0.99948194450248,508,979697,979443,51475513.6575397,52.5422795594349
"sweden",1966,26,0.5,0.000531713828742771,0.000531572506516424,0.999468427493484,520,979189,978929,50496070.6575397,51.5692789211682
"sweden",1966,27,0.5,0.000545237934448255,0.000545089332757314,0.999454910667243,534,978669,978402,49517141.6575397,50.5964137594424
"sweden",1966,28,0.5,0.000589906773759062,0.000589732830063481,0.999410267169937,577,978135,977846.5,48538739.6575397,49.6237632407998
"sweden",1966,29,0.5,0.000634575613069869,0.000634374333828966,0.999365625666171,620,977558,977248,47560893.1575397,48.6527583606699
"sweden",1966,30,0.5,0.000679244452380676,0.000679013844187299,0.999320986155813,663,976938,976606.5,46583645.1575397,47.6833178334139
"sweden",1966,31,0.5,0.000723913291691483,0.000723651361271995,0.999276348638728,707,976275,975921.5,45607038.6575397,46.7153605874776
"sweden",1966,32,0.5,0.000768582131002289,0.000768286885216559,0.999231713114783,749,975568,975193.5,44631117.1575397,45.7488531373925
"sweden",1966,33,0.5,0.000834624899758753,0.000834276745686134,0.999165723254314,813,974819,974412.5,43655923.6575397,44.7836199925727
"sweden",1966,34,0.5,0.000900667668515217,0.000900262249964354,0.999099737750036,877,974006,973567.5,42681511.1575397,43.8205834025044
"sweden",1966,35,0.5,0.000966710437271681,0.000966243398482552,0.999033756601517,941,973129,972658.5,41707943.6575397,42.8596246309993
"sweden",1966,36,0.5,0.00103275320602815,0.00103222019167201,0.998967779808328,1003,972188,971686.5,40735285.1575397,41.9006253497675
"sweden",1966,37,0.5,0.00109879597478461,0.00109819262996394,0.998901807370036,1067,971185,970651.5,39763598.6575397,40.9433822160965
"sweden",1966,38,0.5,0.00122365969878303,0.00122291148503332,0.998777088514967,1186,970118,969525,38792947.1575397,39.9878645252843
"sweden",1966,39,0.5,0.00134852342278145,0.00134761477773512,0.998652385222265,1306,968932,968279,37823422.1575397,39.0361987812764
"sweden",1966,40,0.5,0.00147338714677987,0.00147230251098194,0.998527697489018,1424,967626,966914,36855143.1575397,38.0882108971232
"sweden",1966,41,0.5,0.00159825087077829,0.00159697468768569,0.998403025312314,1543,966202,965430.5,35888229.1575397,37.1436088494329
"sweden",1966,42,0.5,0.00172311459477671,0.00172163131075752,0.998278368689242,1661,964659,963828.5,34922798.6575397,36.2022213627196
"sweden",1966,43,0.5,0.00191682184523375,0.00191498650125428,0.998085013498746,1844,962998,962076,33958970.1575397,35.2638013345196
"sweden",1966,44,0.5,0.00211052909569078,0.00210830427693126,0.997891695723069,2027,961154,960140.5,32996894.1575397,34.3304966296137
"sweden",1966,45,0.5,0.00230423634614782,0.00230158464864724,0.997698415351353,2207,959127,958023.5,32036753.6575397,33.4019933309559
"sweden",1966,46,0.5,0.00249794359660485,0.00249482762725678,0.997505172372743,2388,956920,955726,31078730.1575397,32.4778771031431
"sweden",1966,47,0.5,0.00269165084706188,0.00268803322361025,0.99731196677639,2565,954532,953249.5,30123004.1575397,31.5578777427469
"sweden",1966,48,0.5,0.00295852476382841,0.00295415479377164,0.997045845206228,2813,951967,950560.5,29169754.6575397,30.6415607447944
"sweden",1966,49,0.5,0.00322539868059494,0.00322020545737821,0.996779794542622,3056,949154,947626,28219194.1575397,29.7308910435395
"sweden",1966,50,0.5,0.00349227259736148,0.00348618524276516,0.996513814757235,3298,946098,944449,27271568.1575397,28.8253100181374
"sweden",1966,51,0.5,0.00375914651412801,0.00375209417825258,0.996247905821747,3538,942800,941031,26327119.1575397,27.9243945243315
"sweden",1966,52,0.5,0.00402602043089454,0.00401793229214547,0.995982067707855,3774,939262,937375,25386088.1575397,27.0276963802855
"sweden",1966,53,0.5,0.0044706737795538,0.00446070260646325,0.995539297393537,4173,935488,933401.5,24448713.1575397,26.1347159531065
"sweden",1966,54,0.5,0.00491532712821306,0.00490327652415491,0.995096723475845,4566,931315,929032,23515311.6575397,25.2495789905024
"sweden",1966,55,0.5,0.00535998047687233,0.00534565417586296,0.994654345824137,4954,926749,924272,22586279.6575397,24.3715177006285
"sweden",1966,56,0.5,0.00580463382553159,0.00578783569211406,0.994212164307886,5336,921795,919127,21662007.6575397,23.499810323922
"sweden",1966,57,0.5,0.00624928717419085,0.00622982120331915,0.993770178796681,5709,916459,913604.5,20742880.6575397,22.633724648391
"sweden",1966,58,0.5,0.00705611621740773,0.00703130934944262,0.992968690650557,6404,910750,907548,19829276.1575397,21.7724690173371
"sweden",1966,59,0.5,0.0078629452606246,0.00783215336403748,0.992167846635962,7083,904346,900804.5,18921728.1575397,20.9231070381687
"sweden",1966,60,0.5,0.00866977430384148,0.00863235402329507,0.991367645976705,7745,897263,893390.5,18020923.6575397,20.0843271789205
"sweden",1966,61,0.5,0.00947660334705835,0.00943191210216011,0.99056808789784,8390,889518,885323,17127533.1575397,19.2548471841376
"sweden",1966,62,0.5,0.0102834323902752,0.0102308283743332,0.989769171625667,9015,881128,876620.5,16242210.1575397,18.4334286931521
"sweden",1966,63,0.5,0.0117935075601847,0.0117243718262988,0.988275628173701,10225,872113,867000.5,15365589.6575397,17.6188058858654
"sweden",1966,64,0.5,0.0133035827300942,0.0132156748184535,0.986784325181546,11390,861888,856193,14498589.1575397,16.8218946748762
"sweden",1966,65,0.5,0.0148136579000036,0.0147047423883791,0.985295257611621,12506,850498,844245,13642396.1575397,16.040479998236
"sweden",1966,66,0.5,0.0163237330699131,0.016191579558566,0.983808420441434,13569,837992,831207.5,12798151.1575397,15.2724025498331
"sweden",1966,67,0.5,0.0178338082398226,0.0176761913364701,0.98232380866353,14572,824423,817137,11966943.6575397,14.5155383310991
"sweden",1966,68,0.5,0.0209292294649072,0.0207124813276601,0.97928751867234,16775,809851,801463.5,11149806.6575397,13.7677259860638
"sweden",1966,69,0.5,0.0240246506899919,0.0237394842812827,0.976260515718717,18827,793076,783662.5,10348343.1575397,13.0483625245749
"sweden",1966,70,0.5,0.0271200719150766,0.0267572427413789,0.973242757258621,20717,774249,763890.5,9564680.65753973,12.3534943636217
"sweden",1966,71,0.5,0.0302154931401612,0.0297657989925262,0.970234201007474,22429,753532,742317.5,8800790.15753973,11.679384760753
"sweden",1966,72,0.5,0.0333109143652459,0.0327651950618135,0.967234804938186,23955,731103,719125.5,8058472.65753973,11.0223493236107
"sweden",1966,73,0.5,0.0390018706638342,0.0382558458871217,0.961744154112878,27052,707148,693622,7339347.15753973,10.3787992860614
"sweden",1966,74,0.5,0.0446928269624226,0.0437159326555841,0.956284067344416,29731,680096,665230.5,6645725.15753973,9.77174569110791
"sweden",1966,75,0.5,0.0503837832610109,0.0491457098640125,0.950854290135988,31963,650365,634383.5,5980494.65753973,9.19559733002195
"sweden",1966,76,0.5,0.0560747395595993,0.0545454291915577,0.945454570808442,33731,618402,601536.5,5346111.15753973,8.64504182965082
"sweden",1966,77,0.5,0.0617656958581877,0.0599153395385971,0.940084660461403,35031,584671,567155.5,4744574.65753973,8.11494782115023
"sweden",1966,78,0.5,0.0709700542839362,0.0685379821278729,0.931462017872127,37671,549640,530804.5,4177419.15753972,7.60028228938892
"sweden",1966,79,0.5,0.0801744127096848,0.0770843177570362,0.922915682242964,39465,511969,492236.5,3646614.65753972,7.1227255117785
"sweden",1966,80,0.5,0.0893787711354333,0.085555354893227,0.914444645106773,40425,472504,452291.5,3154378.15753972,6.67587609319651
"sweden",1966,81,0.5,0.0985831295611819,0.0939520843110902,0.90604791568891,40595,432079,411781.5,2702086.65753972,6.25368661179952
"sweden",1966,82,0.5,0.10778748798693,0.102275479479076,0.897724520520924,40039,391484,371464.5,2290305.15753972,5.85031612413208
"sweden",1966,83,0.5,0.122214576049356,0.115176455226188,0.884823544773812,40478,351445,331206,1918840.65753972,5.45986045480722
"sweden",1966,84,0.5,0.136641664111781,0.127903210357535,0.872096789642465,39774,310967,291080,1587634.65753972,5.10547632880571
"sweden",1966,85,0.5,0.151068752174207,0.140459250334526,0.859540749665474,38091,271193,252147.5,1296554.65753972,4.78092966094156
"sweden",1966,86,0.5,0.165495840236632,0.152847987201442,0.847152012798558,35630,233102,215287,1044407.15753972,4.48047274386202
"sweden",1966,87,0.5,0.179922928299057,0.165072742676684,0.834927257323316,32597,197472,181173.5,829120.157539725,4.19867200180139
"sweden",1966,88,0.5,0.198319467186706,0.180428249985435,0.819571750014565,29748,164875,150001,647946.657539725,3.92992665679894
"sweden",1966,89,0.5,0.216716006074355,0.195528886407189,0.804471113592811,26421,135127,121916.5,497945.657539725,3.68501970398014
"sweden",1966,90,0.5,0.235112544962004,0.210380945238711,0.789619054761289,22870,108706,97271,376029.157539725,3.45913893933844
"sweden",1966,91,0.5,0.253509083849652,0.224990514275261,0.775009485724739,19312,85836,76180,278758.157539725,3.24756695954757
"sweden",1966,92,0.5,0.271905622737301,0.239363484130733,0.760636515869267,15924,66524,58562,202578.157539725,3.04518906770075
"sweden",1966,93,0.5,0.298087850564221,0.259422502487044,0.740577497512956,13126,50600,44037,144016.157539725,2.84616912133844
"sweden",1966,94,0.5,0.324270078391141,0.27902960280382,0.72097039719618,10457,37474,32245.5,99979.1575397249,2.66796065377928
"sweden",1966,95,0.5,0.350452306218062,0.298199887137424,0.701800112862576,8056,27017,22989,67733.6575397249,2.50707545396324
"sweden",1966,96,0.5,0.376634534044982,0.316947792056154,0.683052207943846,6010,18961,15956,44744.6575397249,2.35982582879199
"sweden",1966,97,0.5,0.402816761871902,0.335287124897605,0.664712875102395,4342,12951,10780,28788.6575397249,2.22289070648791
"sweden",1966,98,0.5,0.428998989698822,0.353231097681119,0.646768902318881,3041,8609,7088.5,18008.6575397249,2.09184081074746
"sweden",1966,99,0.5,0.455181217525742,0.370792358850366,0.629207641149633,2065,5568,4535.5,10920.1575397249,1.96123519032416
"sweden",1966,100,1.82262561796315,0.548659028022188,1,0,3503,3503,6384.65753972491,6384.65753972491,1.82262561796315
"sweden",1967,0,0.5,0.010606,0.0105500530685773,0.989449946931423,10550,1e+06,994725,76310761.06,76.31076106
"sweden",1967,1,0.5,0.0005375,0.000537355585686347,0.999462644414314,532,989450,989184,75316036.06,76.1190924857244
"sweden",1967,2,0.5,0.00050125,0.000501124405695822,0.999498875594304,495,988918,988670.5,74326852.06,75.1597726606251
"sweden",1967,3,0.5,0.000465,0.000464891912630313,0.99953510808737,460,988423,988193,73338181.56,74.1971621056977
"sweden",1967,4,0.5,0.00042875,0.000428658106418436,0.999571341893582,423,987963,987751.5,72349988.56,73.2314758346213
"sweden",1967,5,0.5,0.0003925,0.000392422986988803,0.999607577013011,388,987540,987346,71362237.06,72.2626294226057
"sweden",1967,6,0.5,0.00035625,0.000356186554270021,0.99964381344573,351,987152,986976.5,70374891.06,71.2908357172958
"sweden",1967,7,0.5,0.00032,0.00031994880819069,0.999680051191809,316,986801,986643,69387914.56,70.3160156505719
"sweden",1967,8,0.5,0.0003008,0.000300754766483121,0.999699245233517,297,986485,986336.5,68401271.56,69.33837976249
"sweden",1967,9,0.5,0.0002816,0.000281560356301833,0.999718439643698,278,986188,986049,67414935.06,68.3591111025484
"sweden",1967,10,0.5,0.0002624,0.000262365577636214,0.999737634422364,258,985910,985781,66428886.06,67.3782455396537
"sweden",1967,11,0.5,0.0002432,0.000243170430475654,0.999756829569524,240,985652,985532,65443105.06,66.3957512996473
"sweden",1967,12,0.5,0.000224,0.000223974914809541,0.99977602508519,221,985412,985301.5,64457573.06,65.4118004042979
"sweden",1967,13,0.5,0.0002582,0.000258166670682815,0.999741833329317,254,985191,985064,63472271.56,64.4263615481668
"sweden",1967,14,0.5,0.0002924,0.000292357257368973,0.999707642742631,288,984937,984793,62487207.56,63.4428471668746
"sweden",1967,15,0.5,0.0003266,0.000326546674927984,0.999673453325072,321,984649,984488.5,61502414.56,62.4612573211368
"sweden",1967,16,0.5,0.0003608,0.000360734923419815,0.99963926507658,356,984328,984150,60517926.06,61.4814635568632
"sweden",1967,17,0.5,0.000395,0.000394922002904426,0.999605077997096,388,983972,983778,59533776.06,60.5035265840898
"sweden",1967,18,0.5,0.0004114,0.000411315392423778,0.999588684607576,405,983584,983381.5,58549998.06,59.5271965180401
"sweden",1967,19,0.5,0.0004278,0.000427708513149037,0.999572291486851,420,983179,982969,57566616.56,58.5515115355393
"sweden",1967,20,0.5,0.0004442,0.000444101365086814,0.999555898634913,437,982759,982540.5,56583647.56,57.5763209087884
"sweden",1967,21,0.5,0.0004606,0.00046049394824372,0.999539506051756,452,982322,982096,55601107.06,56.6017121269808
"sweden",1967,22,0.5,0.000477,0.000476886262626364,0.999523113737374,468,981870,981636,54619011.06,55.6275383299215
"sweden",1967,23,0.5,0.0004874,0.000487281249559482,0.999512718750441,478,981402,981163,53637375.06,54.6538269333056
"sweden",1967,24,0.5,0.0004978,0.000497676128411638,0.999502323871588,489,980924,980679.5,52656212.06,53.6802158577015
"sweden",1967,25,0.5,0.0005082,0.000508070899184517,0.999491929100816,498,980435,980186,51675532.56,52.7067399266652
"sweden",1967,26,0.5,0.0005186,0.000518465561879804,0.99948153443812,508,979937,979683,50695346.56,51.7332711796779
"sweden",1967,27,0.5,0.000529,0.000528860116499186,0.999471139883501,518,979429,979170,49715663.56,50.7598443174544
"sweden",1967,28,0.5,0.0005766,0.000576433814131386,0.999423566185869,564,978911,978629,48736493.56,49.786439788704
"sweden",1967,29,0.5,0.0006242,0.000624005247962111,0.999375994752038,611,978347,978041.5,47757864.56,48.8148525625366
"sweden",1967,30,0.5,0.0006718,0.000671574418152942,0.999328425581847,656,977736,977408,46779823.06,47.8450451451107
"sweden",1967,31,0.5,0.0007194,0.000719141324865446,0.999280858675135,703,977080,976728.5,45802415.06,46.8768320505997
"sweden",1967,32,0.5,0.000767,0.000766705968261172,0.999233294031739,748,976377,976003,44825686.56,45.9102237762668
"sweden",1967,33,0.5,0.0008342,0.000833852200247277,0.999166147799753,814,975629,975222,43849683.56,44.9450391081036
"sweden",1967,34,0.5,0.0009014,0.000900993922039337,0.999099006077961,878,974815,974376,42874461.56,43.9821520596216
"sweden",1967,35,0.5,0.0009686,0.000968131134091759,0.999031868865908,943,973937,973465.5,41900085.56,43.0213510319456
"sweden",1967,36,0.5,0.0010358,0.00103526383685889,0.998964736163141,1007,972994,972490.5,40926620.06,42.0625615985299
"sweden",1967,37,0.5,0.001103,0.00110239203079502,0.998897607969205,1072,971987,971451,39954129.56,41.1056213303264
"sweden",1967,38,0.5,0.0012272,0.00122644745184355,0.998773552548156,1191,970915,970319.5,38982678.56,40.1504545300052
"sweden",1967,39,0.5,0.0013514,0.00135048747561273,0.998649512524387,1309,969724,969069.5,38012359.06,39.1991526042462
"sweden",1967,40,0.5,0.0014756,0.00147451210496895,0.998525487895031,1428,968415,967701,37043289.56,38.2514619868548
"sweden",1967,41,0.5,0.0015998,0.00159852134277791,0.998401478657222,1546,966987,966214,36075588.56,37.3072115343846
"sweden",1967,42,0.5,0.001724,0.00172251519190458,0.998277484808095,1663,965441,964609.5,35109374.56,36.3661524215359
"sweden",1967,43,0.5,0.0019116,0.00190977463740157,0.998090225362598,1841,963778,962857.5,34144765.06,35.4280395070234
"sweden",1967,44,0.5,0.0020992,0.00209699898986024,0.99790300101014,2017,961937,960928.5,33181907.56,34.4948864218759
"sweden",1967,45,0.5,0.0022868,0.00228418825914449,0.997715811740856,2192,959920,958824,32220979.06,33.5663170472539
"sweden",1967,46,0.5,0.0024744,0.00247134245511453,0.997528657544886,2367,957728,956544.5,31262155.06,32.6419975817769
"sweden",1967,47,0.5,0.002662,0.00265846158762687,0.997341538412373,2540,955361,954091,30305610.56,31.7216325137827
"sweden",1967,48,0.5,0.0029248,0.00292052901836354,0.997079470981636,2783,952821,951429.5,29351519.56,30.8048621514429
"sweden",1967,49,0.5,0.0031876,0.00318252768737187,0.996817472312628,3023,950038,948526.5,28400090.06,29.8936358966694
"sweden",1967,50,0.5,0.0034504,0.00344445762171102,0.996555542378289,3262,947015,945384,27451563.56,28.9874643590651
"sweden",1967,51,0.5,0.0037132,0.00370631884842601,0.996293681151574,3498,943753,942004,26506179.56,28.0859287970475
"sweden",1967,52,0.5,0.003976,0.00396811139454764,0.996031888605452,3731,940255,938389.5,25564175.56,27.1885558279403
"sweden",1967,53,0.5,0.0044132,0.00440348327380801,0.995596516726192,4124,936524,934462,24625786.06,26.2948798535862
"sweden",1967,54,0.5,0.0048504,0.00483866526898965,0.99516133473101,4512,932400,930144,23691324.06,25.4089704633205
"sweden",1967,55,0.5,0.0052876,0.00527365750429016,0.99472634249571,4893,927888,925441.5,22761180.06,24.5300942139569
"sweden",1967,56,0.5,0.0057248,0.00570846010379889,0.994291539896201,5269,922995,920360.5,21835738.56,23.6574830416199
"sweden",1967,57,0.5,0.006162,0.006143073191497,0.993856926808503,5638,917726,914907,20915378.06,22.7904386058584
"sweden",1967,58,0.5,0.006951,0.00692692547052718,0.993073074529473,6318,912088,908929,20000471.06,21.9282251931831
"sweden",1967,59,0.5,0.00774,0.00771016167432038,0.99228983832568,6983,905770,902278.5,19091542.06,21.0776930788169
"sweden",1967,60,0.5,0.008529,0.00849278252890548,0.991507217471094,7633,898787,894970.5,18189263.56,20.2375685896658
"sweden",1967,61,0.5,0.009318,0.00927478875917102,0.990725211240829,8266,891154,887021,17294293.06,19.4066267558694
"sweden",1967,62,0.5,0.010107,0.0100561810888674,0.989943818911133,8878,882888,878449,16407272.06,18.5836392158462
"sweden",1967,63,0.5,0.0115778,0.0115111630283452,0.988488836971655,10061,874010,868979.5,15528823.06,17.7673288177481
"sweden",1967,64,0.5,0.0130486,0.0129640188518052,0.987035981148195,11200,863949,858349,14659843.56,16.9684131354976
"sweden",1967,65,0.5,0.0145194,0.0144147532160772,0.985585246783923,12292,852749,846603,13801494.56,16.1847091699902
"sweden",1967,66,0.5,0.0159902,0.0158633707644015,0.984136629235598,13333,840457,833790.5,12954891.56,15.4141039458295
"sweden",1967,67,0.5,0.017461,0.0173098761264778,0.982690123873522,14317,827124,819965.5,12121101.06,14.6545149941242
"sweden",1967,68,0.5,0.0204934,0.0202855401556867,0.979714459844313,16489,812807,804562.5,11301135.56,13.9038364088892
"sweden",1967,69,0.5,0.0235258,0.0232522856886727,0.976747714311327,18516,796318,787060,10496573.06,13.1813836432179
"sweden",1967,70,0.5,0.0265582,0.0262101527604783,0.973789847239522,20386,777802,767609,9709513.06,12.4832708838496
"sweden",1967,71,0.5,0.0295906,0.0291591811668816,0.970840818833118,22086,757416,746373,8941904.06,11.8058029669297
"sweden",1967,72,0.5,0.032623,0.0320994104661809,0.967900589533819,23603,735330,723528.5,8195531.06,11.1453783471367
"sweden",1967,73,0.5,0.0381992,0.0374832842638737,0.962516715736126,26678,711727,698388,7472002.56,10.498410991855
"sweden",1967,74,0.5,0.0437754,0.0428377795329174,0.957162220467083,29346,685049,670376,6773614.56,9.8877811076288
"sweden",1967,75,0.5,0.0493516,0.0481631360865554,0.951836863913445,31581,655703,639912.5,6103238.56,9.30793142627073
"sweden",1967,76,0.5,0.0549278,0.0534595911350267,0.946540408864973,33365,624122,607439.5,5463326.06,8.75361877966167
"sweden",1967,77,0.5,0.060504,0.0587273793207875,0.941272620679212,34694,590757,573410,4855886.56,8.2197698207554
"sweden",1967,78,0.5,0.0694726,0.0671403912281805,0.93285960877182,37334,556063,537396,4282476.56,7.70142332793227
"sweden",1967,79,0.5,0.0784412,0.0754807978209824,0.924519202179018,39154,518729,499152,3745080.56,7.21972467319159
"sweden",1967,80,0.5,0.0874098,0.0837495349499652,0.916250465050035,40164,479575,459493,3245928.56,6.76834397122452
"sweden",1967,81,0.5,0.0963784,0.0919475224510995,0.908052477548901,40403,439411,419209.5,2786435.56,6.34129678137325
"sweden",1967,82,0.5,0.105347,0.100075664486662,0.899924335513338,39931,399008,379042.5,2367226.06,5.93277844053252
"sweden",1967,83,0.5,0.1195754,0.112829578980771,0.887170421019229,40515,359077,338819.5,1988183.56,5.53692817974975
"sweden",1967,84,0.5,0.1338038,0.125413404925045,0.874586595074955,39952,318562,298586,1649364.06,5.17752920938467
"sweden",1967,85,0.5,0.1480322,0.13783052227988,0.86216947772012,38401,278610,259409.5,1350778.06,4.84827558235526
"sweden",1967,86,0.5,0.1622606,0.150084222040581,0.849915777959419,36051,240209,222183.5,1091368.56,4.54341244499582
"sweden",1967,87,0.5,0.176489,0.162177709145325,0.837822290854675,33110,204158,187603,869185.06,4.25741366980476
"sweden",1967,88,0.5,0.1946232,0.1773636585998,0.8226363414002,30338,171048,155879,681582.06,3.98474147607689
"sweden",1967,89,0.5,0.2127574,0.192300701378289,0.807699298621711,27058,140710,127181,525703.06,3.73607462156208
"sweden",1967,90,0.5,0.2308916,0.206994907327635,0.793005092672365,23526,113652,101889,398522.06,3.50651163199944
"sweden",1967,91,0.5,0.2490258,0.221452150526686,0.778547849473314,19958,90126,80147,296633.06,3.29131504782194
"sweden",1967,92,0.5,0.26716,0.235678117115687,0.764321882884313,16537,70168,61899.5,216486.06,3.08525339185954
"sweden",1967,93,0.5,0.2932004,0.255712845680648,0.744287154319352,13714,53631,46774,154586.56,2.88241054613936
"sweden",1967,94,0.5,0.3192408,0.275297674997784,0.724702325002216,10989,39917,34422.5,107812.56,2.70091840569181
