"age","asfr","country","cohort"
24,0.3535745608,"AGO",1948
23,0.360297016933333,"AGO",1949
22,0.3679531496,"AGO",1950
21,0.3736174236,"AGO",1951
20,0.371838305733333,"AGO",1952
19,0.354638247333333,"AGO",1953
18,0.311513714133333,"AGO",1954
17,0.2413982972,"AGO",1955
16,0.15266276,"AGO",1956
15,0.0631149813333333,"AGO",1957
50,0,"AGO",1923
49,0,"AGO",1924
48,0.00811054033333333,"AGO",1925
47,0.0174610919333333,"AGO",1926
46,0.0288816327333333,"AGO",1927
45,0.042792135,"AGO",1928
44,0.0592025376666667,"AGO",1929
43,0.0777127750666667,"AGO",1930
42,0.0978080152666667,"AGO",1931
41,0.1188586788,"AGO",1932
40,0.140120436533333,"AGO",1933
39,0.1607342052,"AGO",1934
38,0.179726155066667,"AGO",1935
37,0.1965834072,"AGO",1936
36,0.211254076666667,"AGO",1937
35,0.224147222533333,"AGO",1938
34,0.236132882333333,"AGO",1939
33,0.248542076533333,"AGO",1940
32,0.26211455,"AGO",1941
31,0.276998834133333,"AGO",1942
30,0.292752213666667,"AGO",1943
29,0.3083407288,"AGO",1944
28,0.3221391652,"AGO",1945
27,0.3332721832,"AGO",1946
26,0.3416142844,"AGO",1947
25,0.347789805066667,"AGO",1948
24,0.3531729572,"AGO",1949
23,0.359887794066667,"AGO",1950
22,0.3675352364,"AGO",1951
21,0.3731930724,"AGO",1952
20,0.371415963266667,"AGO",1953
19,0.354235427666667,"AGO",1954
18,0.311159863866667,"AGO",1955
17,0.2411240848,"AGO",1956
16,0.15248934,"AGO",1957
15,0.0630432836666667,"AGO",1958
50,0,"AGO",1924
49,0,"AGO",1925
48,0.008101386,"AGO",1926
47,0.0174413468,"AGO",1927
46,0.0288489072,"AGO",1928
45,0.04274356,"AGO",1929
44,0.059135248,"AGO",1930
43,0.0776243792,"AGO",1931
42,0.0976967268,"AGO",1932
41,0.1187234344,"AGO",1933
40,0.1399610216,"AGO",1934
39,0.1605513776,"AGO",1935
38,0.1795217592,"AGO",1936
37,0.1963598636,"AGO",1937
36,0.21101386,"AGO",1938
35,0.2238923396,"AGO",1939
34,0.235864352,"AGO",1940
33,0.2482594116,"AGO",1941
32,0.26181643,"AGO",1942
31,0.2766837704,"AGO",1943
30,0.292419226,"AGO",1944
29,0.3079900144,"AGO",1945
28,0.3217727676,"AGO",1946
27,0.3328931416,"AGO",1947
26,0.3412257772,"AGO",1948
25,0.3473942992,"AGO",1949
24,0.3527713536,"AGO",1950
23,0.3594785712,"AGO",1951
22,0.3671173232,"AGO",1952
21,0.3727687212,"AGO",1953
20,0.3709936208,"AGO",1954
19,0.353832608,"AGO",1955
18,0.3108060136,"AGO",1956
17,0.2408498724,"AGO",1957
16,0.15231592,"AGO",1958
15,0.062971586,"AGO",1959
50,0,"AGO",1925
49,0,"AGO",1926
48,0.00809223166666667,"AGO",1927
47,0.0174216016666667,"AGO",1928
46,0.0288161816666667,"AGO",1929
45,0.042694985,"AGO",1930
44,0.0590679583333333,"AGO",1931
43,0.0775359833333333,"AGO",1932
42,0.0975854383333333,"AGO",1933
41,0.11858819,"AGO",1934
40,0.139801606666667,"AGO",1935
39,0.16036855,"AGO",1936
38,0.179317363333333,"AGO",1937
37,0.19613632,"AGO",1938
36,0.210773643333333,"AGO",1939
35,0.223637456666667,"AGO",1940
34,0.235595821666667,"AGO",1941
33,0.247976746666667,"AGO",1942
32,0.26151831,"AGO",1943
31,0.276368706666667,"AGO",1944
30,0.292086238333333,"AGO",1945
29,0.3076393,"AGO",1946
28,0.32140637,"AGO",1947
27,0.3325141,"AGO",1948
26,0.34083727,"AGO",1949
25,0.346998793333333,"AGO",1950
24,0.35236975,"AGO",1951
23,0.359069348333333,"AGO",1952
22,0.36669941,"AGO",1953
21,0.37234437,"AGO",1954
20,0.370571278333333,"AGO",1955
19,0.353429788333333,"AGO",1956
18,0.310452163333333,"AGO",1957
17,0.24057566,"AGO",1958
16,0.1521425,"AGO",1959
15,0.0628998883333333,"AGO",1960
50,0,"AGO",1926
49,0,"AGO",1927
48,0.00808434,"AGO",1928
47,0.01740458,"AGO",1929
46,0.02878797,"AGO",1930
45,0.04265311,"AGO",1931
44,0.05900995,"AGO",1932
43,0.07745978,"AGO",1933
42,0.0974895,"AGO",1934
41,0.1184716,"AGO",1935
40,0.13966418,"AGO",1936
39,0.16021094,"AGO",1937
38,0.17914116,"AGO",1938
37,0.19594361,"AGO",1939
36,0.21056656,"AGO",1940
35,0.22341773,"AGO",1941
34,0.23536433,"AGO",1942
33,0.24773307,"AGO",1943
32,0.26126131,"AGO",1944
31,0.2760971,"AGO",1945
30,0.29179918,"AGO",1946
29,0.30733696,"AGO",1947
28,0.32109051,"AGO",1948
27,0.33218734,"AGO",1949
26,0.34050235,"AGO",1950
25,0.34665784,"AGO",1951
24,0.35202354,"AGO",1952
23,0.35871657,"AGO",1953
22,0.36633914,"AGO",1954
21,0.37197855,"AGO",1955
20,0.37020719,"AGO",1956
19,0.35308253,"AGO",1957
18,0.31014712,"AGO",1958
17,0.24033927,"AGO",1959
16,0.151993,"AGO",1960
15,0.06283808,"AGO",1961
50,0,"AGO",1927
49,0,"AGO",1928
48,0.00808434,"AGO",1929
47,0.01740458,"AGO",1930
46,0.02878797,"AGO",1931
45,0.04265311,"AGO",1932
44,0.05900995,"AGO",1933
43,0.07745978,"AGO",1934
42,0.0974895,"AGO",1935
41,0.1184716,"AGO",1936
40,0.13966418,"AGO",1937
39,0.16021094,"AGO",1938
38,0.17914116,"AGO",1939
37,0.19594361,"AGO",1940
36,0.21056656,"AGO",1941
35,0.22341773,"AGO",1942
34,0.23536433,"AGO",1943
33,0.24773307,"AGO",1944
32,0.26126131,"AGO",1945
31,0.2760971,"AGO",1946
30,0.29179918,"AGO",1947
29,0.30733696,"AGO",1948
28,0.32109051,"AGO",1949
27,0.33218734,"AGO",1950
26,0.34050235,"AGO",1951
25,0.34665784,"AGO",1952
24,0.35202354,"AGO",1953
23,0.35871657,"AGO",1954
22,0.36633914,"AGO",1955
21,0.37197855,"AGO",1956
20,0.37020719,"AGO",1957
19,0.35308253,"AGO",1958
18,0.31014712,"AGO",1959
17,0.24033927,"AGO",1960
16,0.151993,"AGO",1961
15,0.06283808,"AGO",1962
50,0,"AGO",1928
49,0,"AGO",1929
48,0.00808434,"AGO",1930
47,0.01740458,"AGO",1931
46,0.02878797,"AGO",1932
45,0.04265311,"AGO",1933
44,0.05900995,"AGO",1934
43,0.07745978,"AGO",1935
42,0.0974895,"AGO",1936
41,0.1184716,"AGO",1937
40,0.13966418,"AGO",1938
39,0.16021094,"AGO",1939
38,0.17914116,"AGO",1940
37,0.19594361,"AGO",1941
36,0.21056656,"AGO",1942
35,0.22341773,"AGO",1943
34,0.23536433,"AGO",1944
33,0.24773307,"AGO",1945
32,0.26126131,"AGO",1946
31,0.2760971,"AGO",1947
30,0.29179918,"AGO",1948
29,0.30733696,"AGO",1949
28,0.32109051,"AGO",1950
27,0.33218734,"AGO",1951
26,0.34050235,"AGO",1952
25,0.34665784,"AGO",1953
24,0.35202354,"AGO",1954
23,0.35871657,"AGO",1955
22,0.36633914,"AGO",1956
21,0.37197855,"AGO",1957
20,0.37020719,"AGO",1958
19,0.35308253,"AGO",1959
18,0.31014712,"AGO",1960
17,0.24033927,"AGO",1961
16,0.151993,"AGO",1962
15,0.06283808,"AGO",1963
50,0,"AGO",1929
49,0,"AGO",1930
48,0.00808434,"AGO",1931
47,0.01740458,"AGO",1932
46,0.02878797,"AGO",1933
45,0.04265311,"AGO",1934
44,0.05900995,"AGO",1935
43,0.07745978,"AGO",1936
42,0.0974895,"AGO",1937
41,0.1184716,"AGO",1938
40,0.13966418,"AGO",1939
39,0.16021094,"AGO",1940
38,0.17914116,"AGO",1941
37,0.19594361,"AGO",1942
36,0.21056656,"AGO",1943
35,0.22341773,"AGO",1944
34,0.23536433,"AGO",1945
33,0.24773307,"AGO",1946
32,0.26126131,"AGO",1947
31,0.2760971,"AGO",1948
30,0.29179918,"AGO",1949
29,0.30733696,"AGO",1950
28,0.32109051,"AGO",1951
27,0.33218734,"AGO",1952
26,0.34050235,"AGO",1953
25,0.34665784,"AGO",1954
24,0.35202354,"AGO",1955
23,0.35871657,"AGO",1956
22,0.36633914,"AGO",1957
21,0.37197855,"AGO",1958
20,0.37020719,"AGO",1959
19,0.35308253,"AGO",1960
18,0.31014712,"AGO",1961
17,0.24033927,"AGO",1962
16,0.151993,"AGO",1963
15,0.06283808,"AGO",1964
50,0,"AGO",1930
49,0,"AGO",1931
48,0.00808434,"AGO",1932
47,0.01740458,"AGO",1933
46,0.02878797,"AGO",1934
45,0.04265311,"AGO",1935
44,0.05900995,"AGO",1936
43,0.07745978,"AGO",1937
42,0.0974895,"AGO",1938
41,0.1184716,"AGO",1939
40,0.13966418,"AGO",1940
39,0.16021094,"AGO",1941
38,0.17914116,"AGO",1942
37,0.19594361,"AGO",1943
36,0.21056656,"AGO",1944
35,0.22341773,"AGO",1945
34,0.23536433,"AGO",1946
33,0.24773307,"AGO",1947
32,0.26126131,"AGO",1948
31,0.2760971,"AGO",1949
30,0.29179918,"AGO",1950
29,0.30733696,"AGO",1951
28,0.32109051,"AGO",1952
27,0.33218734,"AGO",1953
26,0.34050235,"AGO",1954
25,0.34665784,"AGO",1955
24,0.35202354,"AGO",1956
23,0.35871657,"AGO",1957
22,0.36633914,"AGO",1958
21,0.37197855,"AGO",1959
20,0.37020719,"AGO",1960
19,0.35308253,"AGO",1961
18,0.31014712,"AGO",1962
17,0.24033927,"AGO",1963
16,0.151993,"AGO",1964
15,0.06283808,"AGO",1965
50,0,"AGO",1931
49,0,"AGO",1932
48,0.00808434,"AGO",1933
47,0.01740458,"AGO",1934
46,0.02878797,"AGO",1935
45,0.04265311,"AGO",1936
44,0.05900995,"AGO",1937
43,0.07745978,"AGO",1938
42,0.0974895,"AGO",1939
41,0.1184716,"AGO",1940
40,0.13966418,"AGO",1941
39,0.16021094,"AGO",1942
38,0.17914116,"AGO",1943
37,0.19594361,"AGO",1944
36,0.21056656,"AGO",1945
35,0.22341773,"AGO",1946
34,0.23536433,"AGO",1947
33,0.24773307,"AGO",1948
32,0.26126131,"AGO",1949
31,0.2760971,"AGO",1950
30,0.29179918,"AGO",1951
29,0.30733696,"AGO",1952
28,0.32109051,"AGO",1953
27,0.33218734,"AGO",1954
26,0.34050235,"AGO",1955
25,0.34665784,"AGO",1956
24,0.35202354,"AGO",1957
23,0.35871657,"AGO",1958
22,0.36633914,"AGO",1959
21,0.37197855,"AGO",1960
20,0.37020719,"AGO",1961
19,0.35308253,"AGO",1962
18,0.31014712,"AGO",1963
17,0.24033927,"AGO",1964
16,0.151993,"AGO",1965
15,0.06283808,"AGO",1966
50,0,"AGO",1932
49,0,"AGO",1933
48,0.00807294026666667,"AGO",1934
47,0.0173800725333333,"AGO",1935
46,0.0287474950666667,"AGO",1936
45,0.0425932254666667,"AGO",1937
44,0.0589271838666667,"AGO",1938
43,0.0773512016,"AGO",1939
42,0.0973528768,"AGO",1940
41,0.1183055768,"AGO",1941
40,0.139468435733333,"AGO",1942
39,0.1599863632,"AGO",1943
38,0.178890013066667,"AGO",1944
37,0.1956688852,"AGO",1945
36,0.210271324266667,"AGO",1946
35,0.223104480933333,"AGO",1947
34,0.235034348133333,"AGO",1948
33,0.247385767333333,"AGO",1949
32,0.260895062533333,"AGO",1950
31,0.275710069066667,"AGO",1951
30,0.291390142933333,"AGO",1952
29,0.306906138933333,"AGO",1953
28,0.3206403988,"AGO",1954
27,0.3317216552,"AGO",1955
26,0.340024985466667,"AGO",1956
25,0.346171823466667,"AGO",1957
24,0.3515299784,"AGO",1958
23,0.358213607866667,"AGO",1959
22,0.3658254856,"AGO",1960
21,0.371456992133333,"AGO",1961
20,0.369688126,"AGO",1962
19,0.35258749,"AGO",1963
18,0.3097122912,"AGO",1964
17,0.240002319866667,"AGO",1965
16,0.1517799144,"AGO",1966
15,0.0627499845333333,"AGO",1967
50,0,"AGO",1933
49,0,"AGO",1934
48,0.0080611334,"AGO",1935
47,0.0173546898,"AGO",1936
46,0.0287055746,"AGO",1937
45,0.0425312022,"AGO",1938
44,0.0588414618,"AGO",1939
43,0.0772387454,"AGO",1940
42,0.0972113742,"AGO",1941
41,0.1181336242,"AGO",1942
40,0.1392657006,"AGO",1943
39,0.1597537658,"AGO",1944
38,0.1786298966,"AGO",1945
37,0.1953843488,"AGO",1946
36,0.2099655444,"AGO",1947
35,0.2227800444,"AGO",1948
34,0.2346925812,"AGO",1949
33,0.247026061,"AGO",1950
32,0.2605157348,"AGO",1951
31,0.2753092156,"AGO",1952
30,0.2909664974,"AGO",1953
29,0.3064599314,"AGO",1954
28,0.3201742122,"AGO",1955
27,0.3312393388,"AGO",1956
26,0.3395305722,"AGO",1957
25,0.3456684492,"AGO",1958
24,0.3510187896,"AGO",1959
23,0.3576926828,"AGO",1960
22,0.3652934864,"AGO",1961
21,0.3709168072,"AGO",1962
20,0.369150524,"AGO",1963
19,0.35207477,"AGO",1964
18,0.3092619328,"AGO",1965
17,0.2396533358,"AGO",1966
16,0.1515592186,"AGO",1967
15,0.0626587428,"AGO",1968
50,0,"AGO",1934
49,0,"AGO",1935
48,0.00804932653333333,"AGO",1936
47,0.0173293070666667,"AGO",1937
46,0.0286636541333333,"AGO",1938
45,0.0424691789333333,"AGO",1939
44,0.0587557397333333,"AGO",1940
43,0.0771262892,"AGO",1941
42,0.0970698716,"AGO",1942
41,0.1179616716,"AGO",1943
40,0.139062965466667,"AGO",1944
39,0.1595211684,"AGO",1945
38,0.178369780133333,"AGO",1946
37,0.1950998124,"AGO",1947
36,0.209659764533333,"AGO",1948
35,0.222455607866667,"AGO",1949
34,0.234350814266667,"AGO",1950
33,0.246666354666667,"AGO",1951
32,0.260136407066667,"AGO",1952
31,0.274908362133333,"AGO",1953
30,0.290542851866667,"AGO",1954
29,0.306013723866667,"AGO",1955
28,0.3197080256,"AGO",1956
27,0.3307570224,"AGO",1957
26,0.339036158933333,"AGO",1958
25,0.345165074933333,"AGO",1959
24,0.3505076008,"AGO",1960
23,0.357171757733333,"AGO",1961
22,0.3647614872,"AGO",1962
21,0.370376622266667,"AGO",1963
20,0.368612922,"AGO",1964
19,0.35156205,"AGO",1965
18,0.3088115744,"AGO",1966
17,0.239304351733333,"AGO",1967
16,0.1513385228,"AGO",1968
15,0.0625675010666667,"AGO",1969
50,0,"AGO",1935
49,0,"AGO",1936
48,0.00803751966666667,"AGO",1937
47,0.0173039243333333,"AGO",1938
46,0.0286217336666667,"AGO",1939
45,0.0424071556666667,"AGO",1940
44,0.0586700176666667,"AGO",1941
43,0.077013833,"AGO",1942
42,0.096928369,"AGO",1943
41,0.117789719,"AGO",1944
40,0.138860230333333,"AGO",1945
39,0.159288571,"AGO",1946
38,0.178109663666667,"AGO",1947
37,0.194815276,"AGO",1948
36,0.209353984666667,"AGO",1949
35,0.222131171333333,"AGO",1950
34,0.234009047333333,"AGO",1951
33,0.246306648333333,"AGO",1952
32,0.259757079333333,"AGO",1953
31,0.274507508666667,"AGO",1954
30,0.290119206333333,"AGO",1955
29,0.305567516333333,"AGO",1956
28,0.319241839,"AGO",1957
27,0.330274706,"AGO",1958
26,0.338541745666667,"AGO",1959
25,0.344661700666667,"AGO",1960
24,0.349996412,"AGO",1961
23,0.356650832666667,"AGO",1962
22,0.364229488,"AGO",1963
21,0.369836437333333,"AGO",1964
20,0.36807532,"AGO",1965
19,0.35104933,"AGO",1966
18,0.308361216,"AGO",1967
17,0.238955367666667,"AGO",1968
16,0.151117827,"AGO",1969
15,0.0624762593333333,"AGO",1970
50,0,"AGO",1936
49,0,"AGO",1937
48,0.0080257128,"AGO",1938
47,0.0172785416,"AGO",1939
46,0.0285798132,"AGO",1940
45,0.0423451324,"AGO",1941
44,0.0585842956,"AGO",1942
43,0.0769013768,"AGO",1943
42,0.0967868664,"AGO",1944
41,0.1176177664,"AGO",1945
40,0.1386574952,"AGO",1946
39,0.1590559736,"AGO",1947
38,0.1778495472,"AGO",1948
37,0.1945307396,"AGO",1949
36,0.2090482048,"AGO",1950
35,0.2218067348,"AGO",1951
34,0.2336672804,"AGO",1952
33,0.245946942,"AGO",1953
32,0.2593777516,"AGO",1954
31,0.2741066552,"AGO",1955
30,0.2896955608,"AGO",1956
29,0.3051213088,"AGO",1957
28,0.3187756524,"AGO",1958
27,0.3297923896,"AGO",1959
26,0.3380473324,"AGO",1960
25,0.3441583264,"AGO",1961
24,0.3494852232,"AGO",1962
23,0.3561299076,"AGO",1963
22,0.3636974888,"AGO",1964
21,0.3692962524,"AGO",1965
20,0.367537718,"AGO",1966
19,0.35053661,"AGO",1967
18,0.3079108576,"AGO",1968
17,0.2386063836,"AGO",1969
16,0.1508971312,"AGO",1970
15,0.0623850176,"AGO",1971
50,0,"AGO",1937
49,0,"AGO",1938
48,0.00819276773333333,"AGO",1939
47,0.0175096472,"AGO",1940
46,0.0287249594,"AGO",1941
45,0.0422632923333333,"AGO",1942
44,0.0581994232666667,"AGO",1943
43,0.0762583949333333,"AGO",1944
42,0.0960068071333333,"AGO",1945
41,0.1168529014,"AGO",1946
40,0.1380464748,"AGO",1947
39,0.158678957666667,"AGO",1948
38,0.1776833428,"AGO",1949
37,0.194483626066667,"AGO",1950
36,0.2089947564,"AGO",1951
35,0.221622648866667,"AGO",1952
34,0.233264203133333,"AGO",1953
33,0.245307288866667,"AGO",1954
32,0.258524228266667,"AGO",1955
31,0.273071776066667,"AGO",1956
30,0.288491160333333,"AGO",1957
29,0.303708061666667,"AGO",1958
28,0.317032590133333,"AGO",1959
27,0.327566855666667,"AGO",1960
26,0.335204935,"AGO",1961
25,0.3406328978,"AGO",1962
24,0.345328770533333,"AGO",1963
23,0.3515625726,"AGO",1964
22,0.359040833666667,"AGO",1965
21,0.3649065544,"AGO",1966
20,0.3637392588,"AGO",1967
19,0.3475549642,"AGO",1968
18,0.305806188933333,"AGO",1969
17,0.237310679666667,"AGO",1970
16,0.150251447533333,"AGO",1971
15,0.0621767196666667,"AGO",1972
50,0,"AGO",1938
49,0,"AGO",1939
48,0.00840648226666667,"AGO",1940
47,0.0178076628,"AGO",1941
46,0.0289189056,"AGO",1942
45,0.0421762826666667,"AGO",1943
44,0.0577365117333333,"AGO",1944
43,0.0754770150666667,"AGO",1945
42,0.0950601678666667,"AGO",1946
41,0.1159333636,"AGO",1947
40,0.1373289452,"AGO",1948
39,0.158264267333333,"AGO",1949
38,0.1775416372,"AGO",1950
37,0.194498448933333,"AGO",1951
36,0.2090071336,"AGO",1952
35,0.221475176133333,"AGO",1953
34,0.232845131866667,"AGO",1954
33,0.244594606133333,"AGO",1955
32,0.257547001733333,"AGO",1956
31,0.271871498933333,"AGO",1957
30,0.287083084666667,"AGO",1958
29,0.302042543333333,"AGO",1959
28,0.314956429866667,"AGO",1960
27,0.324886569333333,"AGO",1961
26,0.33175002,"AGO",1962
25,0.3363191072,"AGO",1963
24,0.340221379466667,"AGO",1964
23,0.3459396524,"AGO",1965
22,0.353308181333333,"AGO",1966
21,0.3595126356,"AGO",1967
20,0.3590901412,"AGO",1968
19,0.3439292508,"AGO",1969
18,0.303269961066667,"AGO",1970
17,0.235768005333333,"AGO",1971
16,0.149494897466667,"AGO",1972
15,0.0619378853333333,"AGO",1973
50,0,"AGO",1939
49,0,"AGO",1940
48,0.0086201968,"AGO",1941
47,0.0181056784,"AGO",1942
46,0.0291128518,"AGO",1943
45,0.042089273,"AGO",1944
44,0.0572736002,"AGO",1945
43,0.0746956352,"AGO",1946
42,0.0941135286,"AGO",1947
41,0.1150138258,"AGO",1948
40,0.1366114156,"AGO",1949
39,0.157849577,"AGO",1950
38,0.1773999316,"AGO",1951
37,0.1945132718,"AGO",1952
36,0.2090195108,"AGO",1953
35,0.2213277034,"AGO",1954
34,0.2324260606,"AGO",1955
33,0.2438819234,"AGO",1956
32,0.2565697752,"AGO",1957
31,0.2706712218,"AGO",1958
30,0.285675009,"AGO",1959
29,0.300377025,"AGO",1960
28,0.3128802696,"AGO",1961
27,0.322206283,"AGO",1962
26,0.328295105,"AGO",1963
25,0.3320053166,"AGO",1964
24,0.3351139884,"AGO",1965
23,0.3403167322,"AGO",1966
22,0.347575529,"AGO",1967
21,0.3541187168,"AGO",1968
20,0.3544410236,"AGO",1969
19,0.3403035374,"AGO",1970
18,0.3007337332,"AGO",1971
17,0.234225331,"AGO",1972
16,0.1487383474,"AGO",1973
15,0.061699051,"AGO",1974
50,0,"AGO",1940
49,0,"AGO",1941
48,0.00883391133333333,"AGO",1942
47,0.018403694,"AGO",1943
46,0.029306798,"AGO",1944
45,0.0420022633333333,"AGO",1945
44,0.0568106886666667,"AGO",1946
43,0.0739142553333333,"AGO",1947
42,0.0931668893333333,"AGO",1948
41,0.114094288,"AGO",1949
40,0.135893886,"AGO",1950
39,0.157434886666667,"AGO",1951
38,0.177258226,"AGO",1952
37,0.194528094666667,"AGO",1953
36,0.209031888,"AGO",1954
35,0.221180230666667,"AGO",1955
34,0.232006989333333,"AGO",1956
33,0.243169240666667,"AGO",1957
32,0.255592548666667,"AGO",1958
31,0.269470944666667,"AGO",1959
30,0.284266933333333,"AGO",1960
29,0.298711506666667,"AGO",1961
28,0.310804109333333,"AGO",1962
27,0.319525996666667,"AGO",1963
26,0.32484019,"AGO",1964
25,0.327691526,"AGO",1965
24,0.330006597333333,"AGO",1966
23,0.334693812,"AGO",1967
22,0.341842876666667,"AGO",1968
21,0.348724798,"AGO",1969
20,0.349791906,"AGO",1970
19,0.336677824,"AGO",1971
18,0.298197505333333,"AGO",1972
17,0.232682656666667,"AGO",1973
16,0.147981797333333,"AGO",1974
15,0.0614602166666667,"AGO",1975
50,0,"AGO",1941
49,0,"AGO",1942
48,0.00904762586666667,"AGO",1943
47,0.0187017096,"AGO",1944
46,0.0295007442,"AGO",1945
45,0.0419152536666667,"AGO",1946
44,0.0563477771333333,"AGO",1947
43,0.0731328754666667,"AGO",1948
42,0.0922202500666667,"AGO",1949
41,0.1131747502,"AGO",1950
40,0.1351763564,"AGO",1951
39,0.157020196333333,"AGO",1952
38,0.1771165204,"AGO",1953
37,0.194542917533333,"AGO",1954
36,0.2090442652,"AGO",1955
35,0.221032757933333,"AGO",1956
34,0.231587918066667,"AGO",1957
33,0.242456557933333,"AGO",1958
32,0.254615322133333,"AGO",1959
31,0.268270667533333,"AGO",1960
30,0.282858857666667,"AGO",1961
29,0.297045988333333,"AGO",1962
28,0.308727949066667,"AGO",1963
27,0.316845710333333,"AGO",1964
26,0.321385275,"AGO",1965
25,0.3233777354,"AGO",1966
24,0.324899206266667,"AGO",1967
23,0.3290708918,"AGO",1968
22,0.336110224333333,"AGO",1969
21,0.3433308792,"AGO",1970
20,0.3451427884,"AGO",1971
19,0.3330521106,"AGO",1972
18,0.295661277466667,"AGO",1973
17,0.231139982333333,"AGO",1974
16,0.147225247266667,"AGO",1975
15,0.0612213823333333,"AGO",1976
50,0,"AGO",1942
49,0,"AGO",1943
48,0.0091064732,"AGO",1944
47,0.0187380448,"AGO",1945
46,0.0293982796,"AGO",1946
45,0.0415692024,"AGO",1947
44,0.055711288,"AGO",1948
43,0.0722634624,"AGO",1949
42,0.091239178,"AGO",1950
41,0.1122264136,"AGO",1951
40,0.1343876668,"AGO",1952
39,0.1564599616,"AGO",1953
38,0.1767548308,"AGO",1954
37,0.1942853788,"AGO",1955
36,0.2087662364,"AGO",1956
35,0.2206135836,"AGO",1957
34,0.2309451668,"AGO",1958
33,0.2415802528,"AGO",1959
32,0.2535328436,"AGO",1960
31,0.267011648,"AGO",1961
30,0.2814200812,"AGO",1962
29,0.2953562852,"AGO",1963
28,0.3066130984,"AGO",1964
27,0.3140934528,"AGO",1965
26,0.3178103324,"AGO",1966
25,0.3188868224,"AGO",1967
24,0.3195560536,"AGO",1968
23,0.323161258,"AGO",1969
22,0.3300546856,"AGO",1970
21,0.3375976172,"AGO",1971
20,0.3401603768,"AGO",1972
19,0.3291223064,"AGO",1973
18,0.2928718052,"AGO",1974
17,0.229411152,"AGO",1975
16,0.1463565656,"AGO",1976
15,0.0609381696,"AGO",1977
50,0,"AGO",1943
49,0,"AGO",1944
48,0.00907067946666667,"AGO",1945
47,0.0186144642,"AGO",1946
46,0.0291146750666667,"AGO",1947
45,0.0410648479333333,"AGO",1948
44,0.0549687236666667,"AGO",1949
43,0.0713402512666667,"AGO",1950
42,0.0902370636666667,"AGO",1951
41,0.111260477733333,"AGO",1952
40,0.133555490533333,"AGO",1953
39,0.155810783066667,"AGO",1954
38,0.176258706533333,"AGO",1955
37,0.193861396866667,"AGO",1956
36,0.208310737266667,"AGO",1957
35,0.2200283694,"AGO",1958
34,0.2301657222,"AGO",1959
33,0.2406039562,"AGO",1960
32,0.2523860444,"AGO",1961
31,0.265716730333333,"AGO",1962
30,0.279962543133333,"AGO",1963
29,0.293651802466667,"AGO",1964
28,0.3044746036,"AGO",1965
27,0.311297212866667,"AGO",1966
26,0.3141620396,"AGO",1967
25,0.314287667933333,"AGO",1968
24,0.3140688244,"AGO",1969
23,0.317076410333333,"AGO",1970
22,0.3238018274,"AGO",1971
21,0.3316569788,"AGO",1972
20,0.334974285533333,"AGO",1973
19,0.325006668933333,"AGO",1974
18,0.289927572466667,"AGO",1975
17,0.227568559666667,"AGO",1976
16,0.145419359066667,"AGO",1977
15,0.0606278367333333,"AGO",1978
50,0,"AGO",1944
49,0,"AGO",1945
48,0.00903488573333333,"AGO",1946
47,0.0184908836,"AGO",1947
46,0.0288310705333333,"AGO",1948
45,0.0405604934666667,"AGO",1949
44,0.0542261593333333,"AGO",1950
43,0.0704170401333333,"AGO",1951
42,0.0892349493333333,"AGO",1952
41,0.110294541866667,"AGO",1953
40,0.132723314266667,"AGO",1954
39,0.155161604533333,"AGO",1955
38,0.175762582266667,"AGO",1956
37,0.193437414933333,"AGO",1957
36,0.207855238133333,"AGO",1958
35,0.2194431552,"AGO",1959
34,0.2293862776,"AGO",1960
33,0.2396276596,"AGO",1961
32,0.2512392452,"AGO",1962
31,0.264421812666667,"AGO",1963
30,0.278505005066667,"AGO",1964
29,0.291947319733333,"AGO",1965
28,0.3023361088,"AGO",1966
27,0.308500972933333,"AGO",1967
26,0.3105137468,"AGO",1968
25,0.309688513466667,"AGO",1969
24,0.3085815952,"AGO",1970
23,0.310991562666667,"AGO",1971
22,0.3175489692,"AGO",1972
21,0.3257163404,"AGO",1973
20,0.329788194266667,"AGO",1974
19,0.320891031466667,"AGO",1975
18,0.286983339733333,"AGO",1976
